year,month,day,hour,minute,second,latitude,longitude,depth,mag_type,magnitude
2014,9,22,1,4,37.5,27.065,103.407,1,ML,1.3
2014,9,22,2,33,10.74,27.068,103.392,10,ML,1.3
2014,9,22,4,55,51.37,27.112,103.343,16,ML,1.0
2014,9,22,9,24,43.03,27.11,103.351,15,ML,2.1
2014,9,22,12,12,30.36,27.128,103.366,15,ML,1.6
2014,9,22,13,24,47.56,27.101,103.307,10,ML,1.4
2014,9,22,14,40,0.33,27.063,103.402,10,ML,1.3
2014,9,22,16,7,20.52,27.11,103.367,13,ML,1.9
2014,9,22,21,30,58.17,27.185,103.144,10,ML,1.8
2014,9,23,0,25,39.81,27.111,103.351,13,ML,1.8
2014,9,23,0,39,43.36,27.111,103.36,17,ML,1.2
2014,9,23,1,37,28.1,27.068,103.377,5,ML,2.2
2014,9,23,5,17,2.32,27.056,103.409,8,ML,1.3
2014,9,23,5,38,35.92,27.031,103.387,9,ML,1.7
2014,9,23,7,21,15.9,27.111,103.326,14,ML,1.6
2014,9,23,12,12,59.48,27.079,103.31,11,ML,1.6
2014,9,23,13,9,20.81,26.813,103.31,5,ML,1.2
2014,9,23,16,52,48.92,27.058,103.395,5,ML,1.6
2014,9,23,17,32,20.15,27.136,103.391,11,ML,1.9
2014,9,23,18,51,19.13,27.025,103.414,5,ML,3.1
2014,9,23,20,0,23.36,27.112,103.173,13,ML,2.4
2014,9,23,20,14,35.68,27.118,103.339,11,ML,1.4
2014,9,23,21,58,50.46,26.984,103.394,12,ML,1.4
2014,9,23,21,59,12.67,27.008,103.393,10,ML,1.7
2014,9,23,22,2,23.43,26.998,103.39,14,ML,1.1
2014,9,23,22,4,23.33,26.958,103.395,5,ML,1.2
2014,9,23,23,17,53.76,27.098,103.285,4,ML,1.3
2014,9,23,23,49,15.06,27.082,103.394,5,ML,2.3
2014,9,24,4,6,9.7,27.092,103.251,7,ML,1.5
2014,9,24,5,44,10.58,27.094,103.3,5,ML,1.3
2014,9,24,8,7,54.79,27.108,103.369,10,ML,1.1
2014,9,24,12,56,12.01,27.083,103.383,5,ML,1.6
2014,9,24,15,50,37.88,27.101,103.358,16,ML,1.7
2014,9,24,22,6,40.75,27.058,103.42,5,ML,1.4
2014,9,24,22,33,49.43,27.163,103.16,5,ML,1.4
2014,9,24,23,38,29.92,27.033,103.417,5,ML,1.7
2014,9,24,23,46,45.34,27.047,103.417,8,ML,1.6
2014,9,25,0,40,31.42,27.117,103.316,7,ML,1.9
2014,9,25,1,56,25.41,27.056,103.404,14,ML,1.2
2014,9,25,3,5,26.73,27.106,103.366,10,ML,1.0
2014,9,25,3,9,35.16,27.053,103.412,6,ML,1.1
2014,9,25,3,52,30.1,27.105,103.354,14,ML,0.7
2014,9,25,4,14,18.01,27.08,103.366,12,ML,2.4
2014,9,25,5,13,27.08,27.056,103.409,10,ML,1.0
2014,9,25,9,37,58.28,27.043,103.419,10,ML,2.1
2014,9,25,10,46,59.59,27.029,103.424,8,ML,1.9
2014,9,25,19,45,5.44,27.11,103.403,7,ML,1.3
2014,9,25,23,5,57.04,27.075,103.257,14,ML,1.0
2014,9,25,23,25,49.35,27.082,103.298,4,ML,1.8
2014,9,26,1,28,7.55,27.081,103.253,6,ML,1.5
2014,9,26,1,28,56.62,26.908,103.429,15,ML,1.0
2014,9,26,1,41,51.39,27.1,103.356,7,ML,1.3
2014,9,26,1,43,51.85,27.109,103.279,6,ML,2.1
2014,9,26,1,54,9.85,27.107,103.272,13,ML,1.1
2014,9,26,2,22,26.67,27.106,103.32,5,ML,1.6
2014,9,26,2,33,33.67,27.119,103.373,15,ML,0.7
2014,9,26,4,45,3.35,27.091,103.373,15,ML,0.8
2014,9,26,9,31,18.95,27.133,103.373,10,ML,2.0
2014,9,26,21,11,31.08,27.038,103.424,5,ML,2.5
2014,9,27,1,38,49.53,27.003,103.432,10,ML,1.4
2014,9,27,2,9,44.44,27.093,103.295,8,ML,1.0
2014,9,27,2,55,35.35,27.093,103.362,15,ML,1.0
2014,9,27,3,10,39.54,27.115,103.32,12,ML,0.9
2014,9,27,6,52,0.96,27.098,103.306,11,ML,1.5
2014,9,27,14,29,3.85,27.104,103.386,14,ML,1.9
2014,9,27,14,35,41.25,27.099,103.274,13,ML,1.7
2014,9,27,15,9,17.68,27.136,103.41,7,ML,1.8
2014,9,27,16,32,37.88,27.102,103.301,8,ML,2.0
2014,9,27,18,31,46.13,27.109,103.319,7,ML,2.4
2014,9,28,1,29,41.69,26.807,103.371,9,ML,0.9
2014,9,28,1,30,39.37,27.101,103.365,8,ML,1.0
2014,9,28,6,27,56.72,27.101,103.302,11,ML,1.1
2014,9,28,6,36,50.3,27.11,103.349,12,ML,1.5
2014,9,28,13,47,39.07,27.212,103.258,11,ML,2.0
2014,9,28,15,32,36.83,27.102,103.349,10,ML,2.3
2014,9,28,16,25,34.48,27.089,103.276,8,ML,2.6
2014,9,28,20,16,35.77,27.112,103.355,5,ML,2.0
2014,9,29,0,36,39.53,26.808,103.294,15,ML,1.0
2014,9,29,1,27,58.8,27.105,103.325,8,ML,1.2
2014,9,29,2,2,32.48,27.109,103.356,19,ML,1.0
2014,9,29,3,46,50.57,27.096,103.281,9,ML,1.1
2014,9,29,4,16,42.18,27.102,103.363,13,ML,1.4
2014,9,29,4,35,41.04,27.094,103.281,10,ML,0.9
2014,9,29,5,36,0.71,27.033,103.405,8,ML,1.8
2014,9,29,5,48,32.51,27.099,103.261,7,ML,1.2
2014,9,29,5,53,15.28,27.092,103.317,6,ML,1.1
2014,9,29,7,53,38.7,27.016,103.387,8,ML,2.0
2014,9,29,22,23,26.87,27.102,103.263,15,ML,1.0
2014,9,30,1,18,50.19,27.11,103.282,9,ML,2.9
2014,9,30,2,53,40.23,27.041,103.405,5,ML,2.0
2014,9,30,3,43,12.54,27.082,103.304,5,ML,0.9
2014,9,30,3,52,12.46,27.207,103.151,24,ML,1.7
2014,9,30,4,27,30.54,27.116,103.394,18,ML,1.1
2014,9,30,5,7,57.71,27.104,103.307,6,ML,1.9
2014,9,30,5,27,35.72,27.015,103.399,5,ML,1.4
2014,9,30,6,40,45.09,27.017,103.446,5,ML,1.9
2014,9,30,6,58,46.17,27.007,103.386,5,ML,1.6
2014,9,30,12,22,0.43,27.118,103.229,5,ML,2.0
2014,9,30,20,19,36.79,27.103,103.379,3,ML,1.8
2014,9,30,21,23,25.52,27.085,103.268,6,ML,2.0
2014,9,30,22,35,31.78,27.032,103.399,10,ML,3.0
2014,10,1,1,28,3.08,27.099,103.365,6,ML,1.5
2014,10,1,2,33,28.03,27.077,103.404,16,ML,0.6
2014,10,1,4,42,20.66,27.104,103.35,5,ML,1.8
2014,10,1,5,26,3.9,26.811,103.421,6,ML,0.9
2014,10,1,6,7,20.12,27.083,103.367,13,ML,1.6
2014,10,1,6,8,42.44,27.126,103.365,7,ML,1.2
2014,10,1,6,23,57.24,27.108,103.361,6,ML,1.5
2014,10,1,7,7,22.7,27.081,103.353,12,ML,1.9
2014,10,1,7,55,49.42,27.058,103.39,5,ML,1.9
2014,10,1,22,9,3.18,27.037,103.386,9,ML,1.9
2014,10,2,6,15,4.25,27.12,103.288,5,ML,1.2
2014,10,2,6,17,49.66,27.113,103.404,5,ML,1.1
2014,10,2,7,53,8.18,27.125,103.357,14,ML,1.5
2014,10,2,9,49,52.79,27.115,103.29,5,ML,1.8
2014,10,2,14,1,40.36,27.106,103.278,6,ML,2.1
2014,10,2,21,53,52.43,27.121,103.372,6,ML,1.5
2014,10,2,23,56,41.7,27.111,103.285,5,ML,1.2
2014,10,2,23,57,39.57,26.816,103.313,6,ML,0.9
2014,10,3,0,49,46.72,27.122,103.201,9,ML,1.1
2014,10,3,4,51,9.26,27.11,103.273,11,ML,0.9
2014,10,3,10,57,45.65,27.1,103.221,9,ML,1.7
2014,10,3,12,38,37.28,27.119,103.281,6,ML,2.3
2014,10,3,13,5,50.92,27.111,103.285,5,ML,2.0
2014,10,3,16,8,22.6,27.088,103.291,14,ML,1.5
2014,10,3,21,25,26.35,27.114,103.273,10,ML,1.4
2014,10,4,0,48,5.96,27.113,103.329,8,ML,1.2
2014,10,4,0,51,25.27,27.049,103.4,18,ML,1.0
2014,10,4,2,9,25.29,27.122,103.236,14,ML,1.1
2014,10,4,3,41,11.54,27.023,103.399,8,ML,2.1
2014,10,4,4,40,36.23,27.015,103.387,11,ML,3.2
2014,10,4,5,5,1.79,27.025,103.394,2,ML,1.9
2014,10,4,6,19,43.9,27.074,103.398,6,ML,1.6
2014,10,4,16,9,24.78,26.813,103.311,7,ML,1.2
2014,10,4,18,56,20.19,26.851,103.423,10,ML,1.3
2014,10,4,20,26,22.84,27.108,103.382,5,ML,1.1
2014,10,4,22,2,28.55,27.1,103.278,5,ML,1.8
2014,10,4,23,23,17.44,27.061,103.404,7,ML,1.2
2014,10,5,0,36,10.01,27.106,103.398,12,ML,1.4
2014,10,5,0,38,9.05,27.102,103.281,6,ML,1.3
2014,10,5,2,25,47.87,27.154,103.544,6,ML,1.6
2014,10,5,3,34,27.47,27.105,103.377,16,ML,1.3
2014,10,5,3,42,56.84,27.111,103.277,7,ML,1.0
2014,10,5,3,48,36.84,27.059,103.411,12,ML,1.1
2014,10,5,3,51,59.93,27.105,103.165,15,ML,1.5
2014,10,5,4,45,38.71,27.093,103.364,14,ML,1.4
2014,10,5,5,14,6.61,27.117,103.343,13,ML,1.4
2014,10,5,15,12,54.78,27.101,103.354,17,ML,1.5
2014,10,5,19,10,30.52,27.298,103.515,10,ML,1.4
2014,10,5,23,36,0.64,27.115,103.253,11,ML,1.0
2014,10,5,23,43,56.68,27.14,103.28,15,ML,1.4
2014,10,6,0,57,5.83,27.12,103.289,14,ML,1.6
2014,10,6,1,15,15.78,27.068,103.405,11,ML,1.2
2014,10,6,1,49,56.4,26.945,103.285,2,ML,1.7
2014,10,6,3,46,38.05,27.04,103.397,10,ML,2.3
2014,10,6,4,2,17.88,27.107,103.337,7,ML,0.9
2014,10,6,4,24,36.79,27.12,103.315,13,ML,1.1
2014,10,6,4,33,4.5,27.045,103.407,12,ML,1.0
2014,10,6,6,55,19.03,27.095,103.352,12,ML,1.5
2014,10,6,17,9,58.88,27.109,103.359,11,ML,2.2
2014,10,6,17,29,2.33,27.11,103.373,10,ML,1.5
2014,10,6,19,56,35.06,27.008,103.438,9,ML,1.8
2014,10,6,23,46,57.79,27.121,103.373,5,ML,1.1
2014,10,7,1,21,48.23,27.023,103.4,15,ML,1.2
2014,10,7,3,7,35.12,27.105,103.367,8,ML,1.3
2014,10,7,7,25,19.11,27.107,103.27,15,ML,3.9
2014,10,7,7,28,57.38,27.131,103.263,5,ML,1.7
2014,10,7,8,1,10.79,27.125,103.132,7,ML,2.0
2014,10,7,8,35,9.33,27.114,103.26,9,ML,2.3
2014,10,7,9,11,45.18,27.102,103.352,7,ML,2.5
2014,10,7,10,8,41.49,27.117,103.402,6,ML,2.4
2014,10,7,11,0,2.97,27.116,103.319,12,ML,2.4
2014,10,7,11,12,46.5,27.111,103.286,9,ML,2.0
2014,10,7,11,29,48.8,27.023,103.422,7,ML,2.1
2014,10,7,12,26,42.19,27.097,103.272,6,ML,2.7
2014,10,7,13,29,58.84,27.112,103.353,6,ML,2.4
2014,10,7,14,13,19.32,27.12,103.257,9,ML,1.7
2014,10,7,14,40,55.42,27.121,103.278,13,ML,1.9
2014,10,7,15,12,50.78,27.105,103.405,14,ML,1.7
2014,10,7,18,38,24.72,27.119,103.293,6,ML,1.5
2014,10,7,19,41,34.97,27.108,103.262,9,ML,2.5
2014,10,7,23,44,30.8,27.094,103.411,15,ML,0.9
2014,10,7,23,52,12.05,27.051,103.417,7,ML,2.1
2014,10,8,0,57,50.14,27.114,103.291,8,ML,2.3
2014,10,8,2,26,53.32,27.044,103.434,6,ML,1.3
2014,10,8,3,52,45.59,27.109,103.384,14,ML,0.8
2014,10,8,4,0,18.88,27.082,103.398,12,ML,1.0
2014,10,8,4,3,41.02,27.117,103.261,10,ML,0.7
2014,10,8,4,16,7.5,27.027,103.444,12,ML,1.2
2014,10,8,4,29,49.18,27.086,103.142,16,ML,0.7
2014,10,8,4,51,52.06,27.062,103.401,5,ML,1.8
2014,10,8,6,53,2.64,27.094,103.295,8,ML,2.1
2014,10,8,8,43,26.43,27.103,103.399,5,ML,1.4
2014,10,8,12,8,25.89,27.118,103.39,18,ML,1.9
2014,10,8,13,36,32.4,27.104,103.263,11,ML,1.7
2014,10,8,21,20,53.25,27.088,103.416,15,ML,1.1
2014,10,8,22,21,45.15,27.111,103.341,5,ML,1.9
2014,10,9,4,16,59.34,27.097,103.275,8,ML,1.6
2014,10,9,6,4,49.67,27.081,103.282,8,ML,1.5
2014,10,9,6,17,59.28,27.121,103.383,16,ML,1.2
2014,10,9,6,31,18.1,27.136,103.26,7,ML,0.9
2014,10,9,7,30,43.29,27.153,103.374,15,ML,1.8
2014,10,9,8,19,41.91,27.1,103.299,10,ML,1.7
2014,10,9,10,10,1.15,27.101,103.346,11,ML,1.8
2014,10,9,11,3,49.48,27.102,103.403,7,ML,1.8
2014,10,9,12,11,38.78,27.122,103.362,15,ML,2.0
2014,10,9,20,6,50.98,27.06,103.419,14,ML,1.4
2014,10,10,0,4,15.76,26.977,103.269,5,ML,1.6
2014,10,10,1,48,0.18,27.039,103.402,17,ML,1.0
2014,10,10,2,30,58.27,27.02,103.428,14,ML,0.9
2014,10,10,3,19,18.43,27.115,103.435,14,ML,1.1
2014,10,10,4,4,31.22,27.056,103.394,9,ML,2.1
2014,10,10,4,39,2.7,27.148,103.363,5,ML,1.0
2014,10,10,12,3,5.79,27.063,103.394,13,ML,2.9
2014,10,10,15,17,35.25,27.11,103.285,8,ML,2.2
2014,10,10,16,21,43.97,27.112,103.298,9,ML,1.8
2014,10,10,16,24,33.22,27.11,103.295,10,ML,1.5
2014,10,10,16,57,3.94,27.128,103.256,13,ML,1.2
2014,10,10,18,18,11.68,27.119,103.258,7,ML,1.9
2014,10,11,1,10,16.56,27.108,103.393,12,ML,1.8
2014,10,11,4,4,32.32,27.136,103.326,19,ML,1.2
2014,10,11,5,39,58.89,27.118,103.34,16,ML,1.0
2014,10,11,5,49,10.62,27.128,103.397,8,ML,1.0
2014,10,11,7,28,40.05,27.115,103.343,9,ML,2.0
2014,10,11,9,37,52.49,27.129,103.25,3,ML,3.1
2014,10,11,13,32,3.81,27.116,103.284,8,ML,1.8
2014,10,11,15,3,28.14,27.107,103.275,6,ML,2.0
2014,10,11,15,20,8.41,27.04,103.402,10,ML,3.0
2014,10,11,19,34,35.9,27.112,103.211,8,ML,1.8
2014,10,11,19,40,44.21,27.052,103.056,26,ML,0.8
2014,10,11,21,57,22.39,27.114,103.345,10,ML,1.3
2014,10,11,23,51,44.74,26.534,103.022,10,ML,1.6
2014,10,12,0,44,23.43,27.124,103.226,11,ML,1.6
2014,10,12,3,12,44.61,27.054,103.393,9,ML,1.5
2014,10,12,4,18,43.7,27.045,103.418,11,ML,0.8
2014,10,12,4,36,42.13,27.1,103.413,4,ML,1.7
2014,10,12,6,52,33.5,27.07,103.394,11,ML,2.0
2014,10,12,11,2,4.14,27.102,103.303,5,ML,2.1
2014,10,12,16,45,23.96,27.144,103.327,15,ML,1.7
2014,10,12,16,47,27.98,27.102,103.301,8,ML,2.9
2014,10,12,17,37,43.58,27.11,103.276,8,ML,2.6
2014,10,12,20,7,30.71,27.118,103.329,18,ML,1.7
2014,10,12,21,34,36.32,27.13,103.397,12,ML,2.1
2014,10,13,4,34,28.72,27.126,103.401,15,ML,1.0
2014,10,13,5,42,50.72,27.11,103.291,11,ML,1.5
2014,10,13,11,9,56.96,27.123,103.379,14,ML,1.7
2014,10,13,13,36,1.15,27.101,103.264,7,ML,2.4
2014,10,13,14,58,44.35,27.1,103.267,10,ML,2.2
2014,10,13,15,32,33.35,27.102,103.354,7,ML,3.5
2014,10,13,15,37,22.04,27.094,103.345,9,ML,2.5
2014,10,13,15,43,35.25,27.094,103.393,19,ML,1.8
2014,10,13,21,1,11.69,27.097,103.352,12,ML,1.7
2014,10,13,23,21,51.52,27.081,103.385,10,ML,2.0
2014,10,14,0,47,29.26,27.096,103.298,6,ML,1.2
2014,10,14,3,16,15.93,27.1,103.375,7,ML,1.4
2014,10,14,3,39,3.61,27.065,103.403,10,ML,1.8
2014,10,14,11,32,39.61,27.117,103.307,8,ML,1.7
2014,10,14,12,32,42.07,27.07,103.408,10,ML,2.3
2014,10,14,14,38,29.84,27.105,103.3,6,ML,2.2
2014,10,14,23,9,19.41,27.094,103.258,9,ML,1.7
2014,10,14,23,24,26.73,27.123,103.397,15,ML,1.2
2014,10,14,23,28,48.47,27.031,103.399,6,ML,2.8
2014,10,15,1,38,27.73,26.752,102.71,24,ML,1.4
2014,10,15,6,34,52.23,27.11,103.293,8,ML,2.2
2014,10,15,9,10,9.33,27.113,103.298,10,ML,3.0
2014,10,16,3,6,29.95,27.095,103.252,7,ML,2.2
2014,10,16,9,59,42.04,27.107,103.394,6,ML,2.4
2014,10,16,18,32,33.69,27.197,103.13,5,ML,2.2
2014,10,16,20,28,15.19,27.061,103.404,8,ML,1.5
2014,10,16,22,14,42.21,27.111,103.281,7,ML,1.9
2014,10,17,1,25,21.27,27.079,103.134,11,ML,1.6
2014,10,17,1,29,25.85,27.122,103.394,19,ML,1.2
2014,10,17,1,39,8.28,27.112,103.424,18,ML,0.7
2014,10,17,2,17,55.74,27.023,103.411,7,ML,1.3
2014,10,17,2,34,39.66,26.578,103.051,11,ML,1.5
2014,10,17,3,32,2.54,27.04,103.415,11,ML,1.3
2014,10,17,4,43,51.21,27.119,103.205,8,ML,2.2
2014,10,17,5,52,23.23,27.122,103.392,10,ML,1.5
2014,10,17,9,1,54.68,27.11,103.384,15,ML,1.6
2014,10,17,18,24,17.93,27.044,103.404,11,ML,3.1
2014,10,17,20,17,44.63,27.016,103.393,11,ML,1.9
2014,10,18,0,43,50.99,27.107,103.413,15,ML,1.2
2014,10,18,4,27,11.63,27.093,103.393,10,ML,1.3
2014,10,18,5,21,34.46,27.073,103.395,8,ML,1.9
2014,10,18,14,51,52.27,26.604,102.849,5,ML,2.2
2014,10,19,1,39,52.56,27.047,103.407,9,ML,1.2
2014,10,19,1,57,7.78,27.036,103.397,15,ML,1.0
2014,10,19,1,59,29.79,27.112,103.318,11,ML,1.2
2014,10,19,2,6,44.37,27.095,103.27,7,ML,3.1
2014,10,19,2,14,28.32,27.101,103.271,5,ML,1.7
2014,10,19,2,16,55.14,27.01,103.434,9,ML,1.7
2014,10,19,2,24,57.58,27.094,103.262,10,ML,1.0
2014,10,19,4,47,0.1,27.124,103.392,17,ML,1.9
2014,10,19,5,53,45.97,27.075,103.402,11,ML,1.8
2014,10,19,6,20,54.98,27.091,103.268,5,ML,2.1
2014,10,19,6,24,30.34,27.015,103.429,6,ML,1.7
2014,10,19,7,6,25.18,27.11,103.316,9,ML,2.1
2014,10,19,8,32,32.37,27.112,103.393,10,ML,1.4
2014,10,19,9,41,39.76,27.089,102.904,13,ML,1.6
2014,10,19,10,7,26.93,27.102,103.406,13,ML,1.7
2014,10,19,16,42,17.89,27.074,103.257,6,ML,1.5
2014,10,19,21,22,12.32,27.134,102.24,23,ML,1.9
2014,10,19,21,57,46.74,27.106,103.275,5,ML,2.5
2014,10,19,22,26,2.14,27.111,103.27,5,ML,1.7
2014,10,19,23,4,58.59,26.52,102.678,5,ML,1.4
2014,10,20,2,46,19.26,27.202,103.13,20,ML,0.9
2014,10,20,4,16,3.96,27.102,103.304,10,ML,1.1
2014,10,20,7,42,55.52,27.066,103.393,6,ML,2.5
2014,10,20,8,16,45.61,27.113,103.288,12,ML,1.6
2014,10,20,9,32,24.26,27.093,103.263,9,ML,1.9
2014,10,20,12,14,49.12,27.108,103.272,16,ML,1.5
2014,10,20,14,14,35.37,27.103,103.36,6,ML,2.8
2014,10,20,17,11,33.04,27.113,103.399,5,ML,3.0
2014,10,20,18,56,44.3,27.048,103.429,10,ML,1.6
2014,10,20,20,46,21.61,27.114,103.403,5,ML,2.4
2014,10,20,21,14,46.66,27.072,103.321,6,ML,2.4
2014,10,20,22,54,49.46,27.094,103.325,18,ML,1.5
2014,10,20,23,53,47.31,27.106,103.304,10,ML,1.7
2014,10,21,1,46,4.19,27.124,103.396,3,ML,1.0
2014,10,21,3,11,3.85,27.101,103.303,9,ML,1.1
2014,10,21,7,55,13.09,27.112,103.395,14,ML,1.4
2014,10,21,14,1,25.78,27.167,103.162,10,ML,3.1
2014,10,21,14,8,9.8,27.1,103.279,6,ML,1.6
2014,10,21,14,37,47.02,27.294,103.286,8,ML,1.8
2014,10,21,16,5,15.29,27.088,103.396,6,ML,2.2
2014,10,21,20,5,50.0,27.102,103.328,6,ML,1.9
2014,10,21,21,42,27.68,27.026,103.419,6,ML,1.5
2014,10,22,1,41,16.17,27.103,103.333,6,ML,1.2
2014,10,22,2,38,36.18,27.094,103.372,8,ML,1.2
2014,10,22,5,26,49.57,27.022,103.412,23,ML,1.5
2014,10,22,7,48,21.07,27.043,103.396,11,ML,2.6
2014,10,22,17,39,56.5,27.119,103.298,16,ML,1.6
2014,10,23,2,18,35.94,27.047,103.409,7,ML,1.7
2014,10,23,2,25,41.04,27.105,103.271,3,ML,1.5
2014,10,23,3,56,37.78,27.096,103.384,10,ML,1.1
2014,10,23,15,40,11.72,27.139,103.479,15,ML,1.8
2014,10,23,17,29,2.81,27.109,103.279,5,ML,2.1
2014,10,23,22,7,38.18,27.11,103.39,12,ML,1.4
2014,10,23,22,35,38.64,27.091,103.379,5,ML,1.3
2014,10,24,0,25,24.72,27.056,103.404,6,ML,1.1
2014,10,24,1,22,2.02,27.101,103.28,8,ML,1.8
2014,10,24,1,26,43.67,27.082,103.294,6,ML,1.3
2014,10,24,3,8,1.26,27.066,103.394,11,ML,1.0
2014,10,24,3,27,13.12,27.065,103.404,8,ML,1.6
2014,10,24,3,34,17.67,27.131,103.351,15,ML,0.9
2014,10,24,4,32,27.23,27.097,103.374,13,ML,1.6
2014,10,24,11,56,6.46,27.039,103.412,7,ML,2.7
2014,10,24,15,1,54.22,27.121,103.231,13,ML,2.9
2014,10,24,15,29,28.29,27.141,103.252,5,ML,2.0
2014,10,24,15,58,7.7,27.052,103.413,10,ML,1.9
2014,10,24,16,43,55.37,27.147,103.325,6,ML,1.5
2014,10,24,20,32,6.66,27.097,103.317,6,ML,2.2
2014,10,25,1,47,49.59,27.057,103.406,11,ML,1.2
2014,10,25,1,51,13.72,27.132,103.212,11,ML,1.0
2014,10,25,2,48,23.95,27.155,103.332,7,ML,1.1
2014,10,25,3,4,46.48,27.142,103.323,7,ML,1.2
2014,10,25,7,3,7.45,26.915,103.017,12,ML,1.7
2014,10,25,8,18,55.13,27.128,103.283,2,ML,1.6
2014,10,25,14,8,21.08,27.121,103.338,10,ML,2.9
2014,10,25,15,10,56.19,27.114,103.369,15,ML,1.5
2014,10,25,16,59,33.98,27.121,103.341,12,ML,2.6
2014,10,25,17,34,16.05,27.137,103.325,20,ML,1.7
2014,10,25,17,55,27.36,27.104,103.321,6,ML,1.6
2014,10,25,19,58,5.48,27.078,103.355,16,ML,1.8
2014,10,25,20,32,57.68,27.104,103.393,10,ML,1.9
2014,10,25,22,14,3.86,27.132,103.316,11,ML,1.5
2014,10,25,23,20,25.31,27.096,103.308,17,ML,1.0
2014,10,25,23,29,11.55,27.117,103.385,14,ML,1.2
2014,10,26,2,12,41.66,27.062,103.395,5,ML,1.2
2014,10,26,3,9,55.54,27.062,103.407,5,ML,1.6
2014,10,26,5,57,28.12,27.148,103.419,9,ML,1.0
2014,10,26,6,23,34.27,27.102,103.303,10,ML,1.1
2014,10,26,12,45,4.04,27.047,103.428,17,ML,2.0
2014,10,26,13,17,32.92,27.105,103.38,10,ML,1.9
2014,10,26,15,35,31.15,27.118,103.341,12,ML,2.2
2014,10,26,18,54,56.8,26.938,102.714,5,ML,1.5
2014,10,26,21,33,44.18,27.079,103.392,11,ML,1.9
2014,10,27,0,2,30.0,27.1,103.32,12,Ms,4.2
2014,10,27,2,42,1.62,27.097,103.372,10,ML,1.3
2014,10,27,2,44,48.64,27.094,103.368,16,ML,1.1
2014,10,27,2,47,52.49,27.035,103.391,10,ML,0.6
2014,10,27,3,16,8.1,27.056,103.393,13,ML,3.1
2014,10,27,5,11,14.27,26.953,102.708,5,ML,1.8
2014,10,27,6,3,59.4,27.091,103.411,6,ML,2.3
2014,10,27,18,18,19.78,27.16,103.154,17,ML,1.8
2014,10,27,20,36,2.31,27.033,103.436,12,ML,2.1
2014,10,27,21,7,1.56,27.109,103.283,5,ML,2.0
2014,10,27,22,3,41.8,27.234,102.639,13,ML,1.5
2014,10,28,1,20,19.89,27.129,103.268,3,ML,1.4
2014,10,28,3,22,30.03,27.112,103.301,10,ML,1.4
2014,10,28,3,32,39.02,27.118,103.276,11,ML,1.5
2014,10,28,19,26,5.42,27.107,103.294,20,ML,1.5
2014,10,29,2,0,11.7,27.118,103.405,5,ML,2.0
2014,10,29,2,15,19.87,27.11,103.276,6,ML,2.1
2014,10,29,6,0,19.7,27.105,103.285,8,ML,2.2
2014,10,29,17,56,31.46,26.773,103.225,5,ML,1.1
2014,10,29,20,0,52.94,27.117,103.279,6,ML,1.1
2014,10,29,23,46,12.51,27.11,103.356,16,ML,1.3
2014,10,30,0,11,11.79,27.107,103.325,10,ML,1.7
2014,10,30,1,51,43.17,27.054,103.391,14,ML,1.1
2014,10,30,2,0,32.24,27.106,103.363,14,ML,1.0
2014,10,30,4,47,9.17,27.027,103.419,12,ML,1.1
2014,10,30,5,27,27.02,27.067,103.248,17,ML,0.9
2014,10,30,5,44,14.94,27.112,103.392,13,ML,1.4
2014,10,30,7,51,46.42,27.117,103.39,12,ML,2.4
2014,10,30,8,43,50.58,27.181,103.141,6,ML,2.2
2014,10,30,10,26,40.39,27.072,103.402,6,ML,2.5
2014,10,30,15,20,39.37,27.099,103.415,10,ML,1.7
2014,10,30,15,52,33.02,27.03,103.409,12,ML,2.1
2014,10,30,18,14,11.07,27.003,103.309,13,ML,1.6
2014,10,30,18,42,41.89,27.11,103.365,14,ML,1.4
2014,10,30,20,31,43.84,27.116,103.27,9,ML,1.5
2014,10,30,20,49,50.94,27.124,103.396,15,ML,2.4
2014,10,31,0,19,36.39,27.111,103.265,6,ML,2.0
2014,10,31,1,15,28.78,27.067,103.391,15,ML,1.2
2014,10,31,4,31,48.74,27.091,103.379,8,ML,1.6
2014,10,31,17,7,0.06,27.062,103.395,7,ML,2.1
2014,10,31,19,22,16.38,27.114,103.39,8,ML,2.1
2014,10,31,20,44,9.53,27.124,103.396,16,ML,1.3
2014,10,31,21,46,21.24,27.133,103.306,21,ML,1.2
2014,11,1,0,13,55.96,27.109,103.325,7,ML,2.0
2014,11,1,3,48,18.85,27.067,103.41,10,ML,1.4
2014,11,1,4,22,4.34,27.095,103.3,3,ML,2.1
2014,11,1,4,44,42.25,27.086,103.424,8,ML,1.4
2014,11,1,4,47,5.13,27.038,103.425,12,ML,1.0
2014,11,1,5,30,5.77,27.122,103.366,10,ML,2.0
2014,11,1,15,25,3.26,27.111,103.29,6,ML,2.4
2014,11,2,2,22,53.62,27.117,103.373,6,ML,1.8
2014,11,2,2,39,57.47,27.106,103.404,19,ML,0.7
2014,11,2,4,26,51.57,27.104,103.276,9,ML,1.6
2014,11,2,5,4,40.05,26.88,103.114,9,ML,1.2
2014,11,2,5,4,56.41,26.882,103.122,10,ML,0.9
2014,11,2,5,28,1.16,27.122,103.262,8,ML,1.1
2014,11,2,11,53,16.69,27.105,103.343,12,ML,2.2
2014,11,2,12,46,42.98,27.123,103.259,3,ML,2.0
2014,11,2,19,12,20.16,27.103,103.284,5,ML,2.2
